work_id,work_title,work_display_name,work_publication_year,work_publication_date,author_id,author_name,author_position,institution_id,institution_name,institution_country_code
https://openalex.org/W4229364539,Frontmatter,Frontmatter,2022,2022-04-30,https://openalex.org/A5094563769,Klaus Gantert,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229364539,Frontmatter,Frontmatter,2022,2022-04-30,https://openalex.org/A5051148239,Hans-Gerd Happel,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229364539,Frontmatter,Frontmatter,2022,2022-04-30,https://openalex.org/A5094411361,Julia Hiller Von Gaertingen,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229364539,Frontmatter,Frontmatter,2022,2022-04-30,https://openalex.org/A5094501407,Susanne Metz,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229364539,Frontmatter,Frontmatter,2022,2022-04-30,https://openalex.org/A5094626838,Leipziger Städtische,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229364539,Frontmatter,Frontmatter,2022,2022-04-30,https://openalex.org/A5094501409,Redaktionelle Betreuung,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229364539,Frontmatter,Frontmatter,2022,2022-04-30,https://openalex.org/A5001759397,Markus Kirschbaum,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229364539,Frontmatter,Frontmatter,2022,2022-04-30,https://openalex.org/A5094454501,Markus Anzeigenverantwortlicher,last,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229630828,Frontmatter,Frontmatter,2021,2021-03-01,https://openalex.org/A5094502732,Hagen Bibliotheks,first,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229630828,Frontmatter,Frontmatter,2021,2021-03-01,https://openalex.org/A5094502738,Karin Chefredaktion,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229630828,Frontmatter,Frontmatter,2021,2021-03-01,https://openalex.org/A5094502739,Hartmuth Michalke,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229630828,Frontmatter,Frontmatter,2021,2021-03-01,https://openalex.org/A5094502740,Fernuniversität Ihrig,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229630828,Frontmatter,Frontmatter,2021,2021-03-01,https://openalex.org/A5094524704,Hagen In,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229630828,Frontmatter,Frontmatter,2021,2021-03-01,https://openalex.org/A5094502742,Michael Beirat,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229630828,Frontmatter,Frontmatter,2021,2021-03-01,https://openalex.org/A5094563769,Klaus Gantert,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229630828,Frontmatter,Frontmatter,2021,2021-03-01,https://openalex.org/A5051148239,Hans-Gerd Happel,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229630828,Frontmatter,Frontmatter,2021,2021-03-01,https://openalex.org/A5094502743,Julia Hiller Von Gaertingen,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229630828,Frontmatter,Frontmatter,2021,2021-03-01,https://openalex.org/A5094502733,Susanne Metz,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229630828,Frontmatter,Frontmatter,2021,2021-03-01,https://openalex.org/A5094502734,Städtische Bibliotheken,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229630828,Frontmatter,Frontmatter,2021,2021-03-01,https://openalex.org/A5055176830,Eric W. Steinhauer,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229630828,Frontmatter,Frontmatter,2021,2021-03-01,https://openalex.org/A5094502735,Fernuniversität In Hagen,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229630828,Frontmatter,Frontmatter,2021,2021-03-01,https://openalex.org/A5094524710,Redaktionelle Betreuung,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229630828,Frontmatter,Frontmatter,2021,2021-03-01,https://openalex.org/A5008320916,Markus Kirschbaum,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229630828,Frontmatter,Frontmatter,2021,2021-03-01,https://openalex.org/A5094375811,Jana Anzeigenverantwortliche,last,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229971697,Frontmatter,Frontmatter,2018,2018-09-23,https://openalex.org/A5094386211,Verantwortlicher Herausgeber,first,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229971697,Frontmatter,Frontmatter,2018,2018-09-23,https://openalex.org/A5088627474,Thomas Vormbaum,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229971697,Frontmatter,Frontmatter,2018,2018-09-23,https://openalex.org/A5094407888,Claudia Anzeigenverantwortliche,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229971697,Frontmatter,Frontmatter,2018,2018-09-23,https://openalex.org/A5094386214,Christoph Satz,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229971697,Frontmatter,Frontmatter,2018,2018-09-23,https://openalex.org/A5087054044,Hagen Hagemann,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229971697,Frontmatter,Frontmatter,2018,2018-09-23,https://openalex.org/A5094302919,Franz Druck,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4229971697,Frontmatter,Frontmatter,2018,2018-09-23,https://openalex.org/A5094302920,Druck Stückle,last,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4230827221,Frontmatter,Frontmatter,2020,2020-10-01,https://openalex.org/A5094407885,Verantwortlicher Herausgeber,first,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4230827221,Frontmatter,Frontmatter,2020,2020-10-01,https://openalex.org/A5094407886,H Vormbaum,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4230827221,Frontmatter,Frontmatter,2020,2020-10-01,https://openalex.org/A5068748058,Journal Manager,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4230827221,Frontmatter,Frontmatter,2020,2020-10-01,https://openalex.org/A5094407887,Alexander Görlt,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4230827221,Frontmatter,Frontmatter,2020,2020-10-01,https://openalex.org/A5094773114,Anzeigenverantwortliche Görlt,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4230827221,Frontmatter,Frontmatter,2020,2020-10-01,https://openalex.org/A5094407889,Christoph Satz,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4230827221,Frontmatter,Frontmatter,2020,2020-10-01,https://openalex.org/A5094386215,Fernuniversität Hagemann,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4230827221,Frontmatter,Frontmatter,2020,2020-10-01,https://openalex.org/A5094524704,Hagen In,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4230827221,Frontmatter,Frontmatter,2020,2020-10-01,https://openalex.org/A5094302919,Franz Druck,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4230827221,Frontmatter,Frontmatter,2020,2020-10-01,https://openalex.org/A5094302920,Druck Stückle,last,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4231433340,Frontmatter,Frontmatter,2019,2019-03-26,https://openalex.org/A5094407885,Verantwortlicher Herausgeber,first,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4231433340,Frontmatter,Frontmatter,2019,2019-03-26,https://openalex.org/A5094407886,H Vormbaum,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4231433340,Frontmatter,Frontmatter,2019,2019-03-26,https://openalex.org/A5068748058,Journal Manager,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4231433340,Frontmatter,Frontmatter,2019,2019-03-26,https://openalex.org/A5094407887,Alexander Görlt,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4231433340,Frontmatter,Frontmatter,2019,2019-03-26,https://openalex.org/A5094407888,Claudia Anzeigenverantwortliche,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4231433340,Frontmatter,Frontmatter,2019,2019-03-26,https://openalex.org/A5094407889,Christoph Satz,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4231433340,Frontmatter,Frontmatter,2019,2019-03-26,https://openalex.org/A5087054044,Hagen Hagemann,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4231433340,Frontmatter,Frontmatter,2019,2019-03-26,https://openalex.org/A5094302919,Franz Druck,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4231433340,Frontmatter,Frontmatter,2019,2019-03-26,https://openalex.org/A5094302920,Druck Stückle,last,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4233817323,Frontmatter,Frontmatter,2020,2020-06-25,https://openalex.org/A5094407885,Verantwortlicher Herausgeber,first,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4233817323,Frontmatter,Frontmatter,2020,2020-06-25,https://openalex.org/A5094407886,H Vormbaum,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4233817323,Frontmatter,Frontmatter,2020,2020-06-25,https://openalex.org/A5094407888,Claudia Anzeigenverantwortliche,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4233817323,Frontmatter,Frontmatter,2020,2020-06-25,https://openalex.org/A5094407889,Christoph Satz,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4233817323,Frontmatter,Frontmatter,2020,2020-06-25,https://openalex.org/A5094386215,Fernuniversität Hagemann,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4233817323,Frontmatter,Frontmatter,2020,2020-06-25,https://openalex.org/A5094524704,Hagen In,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4233817323,Frontmatter,Frontmatter,2020,2020-06-25,https://openalex.org/A5094302919,Franz Druck,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4233817323,Frontmatter,Frontmatter,2020,2020-06-25,https://openalex.org/A5094302920,Druck Stückle,last,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4235324638,Frontmatter,Frontmatter,2015,2015-02-01,https://openalex.org/A5088627474,Thomas Vormbaum,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4235586588,Frontmatter,Frontmatter,2018,2018-11-29,https://openalex.org/A5094502732,Hagen Bibliotheks,first,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4235586588,Frontmatter,Frontmatter,2018,2018-11-29,https://openalex.org/A5094502738,Karin Chefredaktion,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4235586588,Frontmatter,Frontmatter,2018,2018-11-29,https://openalex.org/A5094524717,Hartmuth Michalke,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4235586588,Frontmatter,Frontmatter,2018,2018-11-29,https://openalex.org/A5094502740,Fernuniversität Ihrig,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4235586588,Frontmatter,Frontmatter,2018,2018-11-29,https://openalex.org/A5094524704,Hagen In,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4235586588,Frontmatter,Frontmatter,2018,2018-11-29,https://openalex.org/A5094524705,Michael Beirat,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4235586588,Frontmatter,Frontmatter,2018,2018-11-29,https://openalex.org/A5005947224,Stephan Büttner,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4235586588,Frontmatter,Frontmatter,2018,2018-11-29,https://openalex.org/A5051148239,Hans-Gerd Happel,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4235586588,Frontmatter,Frontmatter,2018,2018-11-29,https://openalex.org/A5094502743,Julia Hiller Von Gaertingen,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4235586588,Frontmatter,Frontmatter,2018,2018-11-29,https://openalex.org/A5094524707,Susanne Metz,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4235586588,Frontmatter,Frontmatter,2018,2018-11-29,https://openalex.org/A5094502734,Städtische Bibliotheken,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4235586588,Frontmatter,Frontmatter,2018,2018-11-29,https://openalex.org/A5055176830,Eric W. Steinhauer,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4235586588,Frontmatter,Frontmatter,2018,2018-11-29,https://openalex.org/A5094502735,Fernuniversität In Hagen,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4235586588,Frontmatter,Frontmatter,2018,2018-11-29,https://openalex.org/A5094502736,Redaktionelle Betreuung,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4235586588,Frontmatter,Frontmatter,2018,2018-11-29,https://openalex.org/A5065124438,Markus Kirschbaum,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4235586588,Frontmatter,Frontmatter,2018,2018-11-29,https://openalex.org/A5094524712,Claudia Anzeigenverantwortliche,last,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4238363199,Frontmatter,Frontmatter,2021,2021-06-01,https://openalex.org/A5094407885,Verantwortlicher Herausgeber,first,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4238363199,Frontmatter,Frontmatter,2021,2021-06-01,https://openalex.org/A5094407886,H Vormbaum,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4238363199,Frontmatter,Frontmatter,2021,2021-06-01,https://openalex.org/A5094773114,Anzeigenverantwortliche Görlt,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4238363199,Frontmatter,Frontmatter,2021,2021-06-01,https://openalex.org/A5094407889,Christoph Satz,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4238363199,Frontmatter,Frontmatter,2021,2021-06-01,https://openalex.org/A5094386215,Fernuniversität Hagemann,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4238363199,Frontmatter,Frontmatter,2021,2021-06-01,https://openalex.org/A5094524704,Hagen In,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4238363199,Frontmatter,Frontmatter,2021,2021-06-01,https://openalex.org/A5094302919,Franz Druck,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4238363199,Frontmatter,Frontmatter,2021,2021-06-01,https://openalex.org/A5094302920,Druck Stückle,last,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4240207102,Frontmatter,Frontmatter,2021,2021-06-07,https://openalex.org/A5001759397,Markus Kirschbaum,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4240207102,Frontmatter,Frontmatter,2021,2021-06-07,https://openalex.org/A5094406728,Jana Anzeigenverantwortliche,last,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4241033897,Frontmatter,Frontmatter,2018,2018-06-26,https://openalex.org/A5094386211,Verantwortlicher Herausgeber,first,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4241033897,Frontmatter,Frontmatter,2018,2018-06-26,https://openalex.org/A5088627474,Thomas Vormbaum,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4241033897,Frontmatter,Frontmatter,2018,2018-06-26,https://openalex.org/A5094407888,Claudia Anzeigenverantwortliche,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4241033897,Frontmatter,Frontmatter,2018,2018-06-26,https://openalex.org/A5094386214,Christoph Satz,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4241033897,Frontmatter,Frontmatter,2018,2018-06-26,https://openalex.org/A5087054044,Hagen Hagemann,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4241033897,Frontmatter,Frontmatter,2018,2018-06-26,https://openalex.org/A5094302919,Franz Druck,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4241033897,Frontmatter,Frontmatter,2018,2018-06-26,https://openalex.org/A5094302920,Druck Stückle,last,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242018376,Frontmatter,Frontmatter,2020,2020-11-25,https://openalex.org/A5094502732,Hagen Bibliotheks,first,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242018376,Frontmatter,Frontmatter,2020,2020-11-25,https://openalex.org/A5094502738,Karin Chefredaktion,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242018376,Frontmatter,Frontmatter,2020,2020-11-25,https://openalex.org/A5094524717,Hartmuth Michalke,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242018376,Frontmatter,Frontmatter,2020,2020-11-25,https://openalex.org/A5094502740,Fernuniversität Ihrig,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242018376,Frontmatter,Frontmatter,2020,2020-11-25,https://openalex.org/A5094524704,Hagen In,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242018376,Frontmatter,Frontmatter,2020,2020-11-25,https://openalex.org/A5094502742,Michael Beirat,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242018376,Frontmatter,Frontmatter,2020,2020-11-25,https://openalex.org/A5094563769,Klaus Gantert,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242018376,Frontmatter,Frontmatter,2020,2020-11-25,https://openalex.org/A5051148239,Hans-Gerd Happel,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242018376,Frontmatter,Frontmatter,2020,2020-11-25,https://openalex.org/A5094502743,Julia Hiller Von Gaertingen,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242018376,Frontmatter,Frontmatter,2020,2020-11-25,https://openalex.org/A5094502733,Susanne Metz,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242018376,Frontmatter,Frontmatter,2020,2020-11-25,https://openalex.org/A5094502734,Städtische Bibliotheken,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242018376,Frontmatter,Frontmatter,2020,2020-11-25,https://openalex.org/A5055176830,Eric W. Steinhauer,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242018376,Frontmatter,Frontmatter,2020,2020-11-25,https://openalex.org/A5094502735,Fernuniversität In Hagen,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242018376,Frontmatter,Frontmatter,2020,2020-11-25,https://openalex.org/A5094502736,Redaktionelle Betreuung,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242018376,Frontmatter,Frontmatter,2020,2020-11-25,https://openalex.org/A5008320916,Markus Kirschbaum,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242018376,Frontmatter,Frontmatter,2020,2020-11-25,https://openalex.org/A5094524712,Claudia Anzeigenverantwortliche,last,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242169743,Frontmatter,Frontmatter,2019,2019-10-25,https://openalex.org/A5094407885,Verantwortlicher Herausgeber,first,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242169743,Frontmatter,Frontmatter,2019,2019-10-25,https://openalex.org/A5094407886,H Vormbaum,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242169743,Frontmatter,Frontmatter,2019,2019-10-25,https://openalex.org/A5068748058,Journal Manager,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242169743,Frontmatter,Frontmatter,2019,2019-10-25,https://openalex.org/A5094407887,Alexander Görlt,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242169743,Frontmatter,Frontmatter,2019,2019-10-25,https://openalex.org/A5094407888,Claudia Anzeigenverantwortliche,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242169743,Frontmatter,Frontmatter,2019,2019-10-25,https://openalex.org/A5094407889,Christoph Satz,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242169743,Frontmatter,Frontmatter,2019,2019-10-25,https://openalex.org/A5094386215,Fernuniversität Hagemann,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242169743,Frontmatter,Frontmatter,2019,2019-10-25,https://openalex.org/A5094524704,Hagen In,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242169743,Frontmatter,Frontmatter,2019,2019-10-25,https://openalex.org/A5094302919,Franz Druck,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242169743,Frontmatter,Frontmatter,2019,2019-10-25,https://openalex.org/A5094302920,Druck Stückle,last,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242641353,Frontmatter,Frontmatter,2021,2021-04-29,https://openalex.org/A5094502732,Hagen Bibliotheks,first,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242641353,Frontmatter,Frontmatter,2021,2021-04-29,https://openalex.org/A5094502738,Karin Chefredaktion,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242641353,Frontmatter,Frontmatter,2021,2021-04-29,https://openalex.org/A5094502739,Hartmuth Michalke,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242641353,Frontmatter,Frontmatter,2021,2021-04-29,https://openalex.org/A5094502740,Fernuniversität Ihrig,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242641353,Frontmatter,Frontmatter,2021,2021-04-29,https://openalex.org/A5094524704,Hagen In,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242641353,Frontmatter,Frontmatter,2021,2021-04-29,https://openalex.org/A5094502742,Michael Beirat,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242641353,Frontmatter,Frontmatter,2021,2021-04-29,https://openalex.org/A5094563769,Klaus Gantert,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242641353,Frontmatter,Frontmatter,2021,2021-04-29,https://openalex.org/A5051148239,Hans-Gerd Happel,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242641353,Frontmatter,Frontmatter,2021,2021-04-29,https://openalex.org/A5094502743,Julia Hiller Von Gaertingen,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242641353,Frontmatter,Frontmatter,2021,2021-04-29,https://openalex.org/A5094502733,Susanne Metz,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242641353,Frontmatter,Frontmatter,2021,2021-04-29,https://openalex.org/A5094502734,Städtische Bibliotheken,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242641353,Frontmatter,Frontmatter,2021,2021-04-29,https://openalex.org/A5055176830,Eric W. Steinhauer,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242641353,Frontmatter,Frontmatter,2021,2021-04-29,https://openalex.org/A5094502735,Fernuniversität In Hagen,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242641353,Frontmatter,Frontmatter,2021,2021-04-29,https://openalex.org/A5094524710,Redaktionelle Betreuung,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242641353,Frontmatter,Frontmatter,2021,2021-04-29,https://openalex.org/A5008320916,Markus Kirschbaum,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242641353,Frontmatter,Frontmatter,2021,2021-04-29,https://openalex.org/A5094375811,Jana Anzeigenverantwortliche,last,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242808011,Frontmatter,Frontmatter,2019,2019-08-01,https://openalex.org/A5094502732,Hagen Bibliotheks,first,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242808011,Frontmatter,Frontmatter,2019,2019-08-01,https://openalex.org/A5094502738,Karin Chefredaktion,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242808011,Frontmatter,Frontmatter,2019,2019-08-01,https://openalex.org/A5094524717,Hartmuth Michalke,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242808011,Frontmatter,Frontmatter,2019,2019-08-01,https://openalex.org/A5094524718,Fernuniversität Ihrig,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242808011,Frontmatter,Frontmatter,2019,2019-08-01,https://openalex.org/A5094524704,Hagen In,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242808011,Frontmatter,Frontmatter,2019,2019-08-01,https://openalex.org/A5094524705,Michael Beirat,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242808011,Frontmatter,Frontmatter,2019,2019-08-01,https://openalex.org/A5005947224,Stephan Büttner,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242808011,Frontmatter,Frontmatter,2019,2019-08-01,https://openalex.org/A5051148239,Hans-Gerd Happel,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242808011,Frontmatter,Frontmatter,2019,2019-08-01,https://openalex.org/A5094524706,Julia Hiller Von Gaertingen,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
https://openalex.org/W4242808011,Frontmatter,Frontmatter,2019,2019-08-01,https://openalex.org/A5094502733,Susanne Metz,middle,https://openalex.org/I4210125361,De Gruyter Brill (Germany),DE
