inst_i,inst_j,weight
https://openalex.org/I223822909,https://openalex.org/I89864525,84
https://openalex.org/I22465464,https://openalex.org/I89864525,94
https://openalex.org/I2802164966,https://openalex.org/I89864525,32
https://openalex.org/I39343248,https://openalex.org/I89864525,157
https://openalex.org/I4210088462,https://openalex.org/I4210105615,17
https://openalex.org/I4210088462,https://openalex.org/I4210108711,272
https://openalex.org/I4210088462,https://openalex.org/I78650965,138
https://openalex.org/I4210088462,https://openalex.org/I89864525,6
https://openalex.org/I4210088462,https://openalex.org/I904495901,104
https://openalex.org/I4210105615,https://openalex.org/I89864525,9
https://openalex.org/I4210108711,https://openalex.org/I89864525,39
https://openalex.org/I78650965,https://openalex.org/I89864525,89
https://openalex.org/I89864525,https://openalex.org/I904495901,93
https://openalex.org/I2613432,https://openalex.org/I78650965,72
https://openalex.org/I189158943,https://openalex.org/I277688954,960
https://openalex.org/I197323543,https://openalex.org/I277688954,713
https://openalex.org/I197323543,https://openalex.org/I4210128565,371
https://openalex.org/I197323543,https://openalex.org/I4432739,188
https://openalex.org/I2738703131,https://openalex.org/I4210162051,14
https://openalex.org/I277688954,https://openalex.org/I4210162051,47
https://openalex.org/I3018771216,https://openalex.org/I4432739,51
https://openalex.org/I4210128565,https://openalex.org/I4210162051,10
https://openalex.org/I154130895,https://openalex.org/I62916508,103
https://openalex.org/I193662353,https://openalex.org/I60668342,83
https://openalex.org/I190249584,https://openalex.org/I60668342,112
https://openalex.org/I170486558,https://openalex.org/I71999127,2103
https://openalex.org/I24354313,https://openalex.org/I71999127,248
https://openalex.org/I155976169,https://openalex.org/I8204097,333
https://openalex.org/I138689650,https://openalex.org/I162148367,168
https://openalex.org/I154526488,https://openalex.org/I162148367,235
https://openalex.org/I159176309,https://openalex.org/I162148367,86
https://openalex.org/I162148367,https://openalex.org/I185261750,636
https://openalex.org/I162148367,https://openalex.org/I4210089242,8
https://openalex.org/I162148367,https://openalex.org/I4210094062,19
https://openalex.org/I162148367,https://openalex.org/I4210100468,45
https://openalex.org/I162148367,https://openalex.org/I4210108711,41
https://openalex.org/I162148367,https://openalex.org/I44260953,31
https://openalex.org/I162148367,https://openalex.org/I66752286,94
https://openalex.org/I162148367,https://openalex.org/I71999127,293
https://openalex.org/I162148367,https://openalex.org/I7877124,64
https://openalex.org/I162148367,https://openalex.org/I9360294,171
https://openalex.org/I4210089242,https://openalex.org/I9360294,42
https://openalex.org/I4210094062,https://openalex.org/I66752286,31
https://openalex.org/I44260953,https://openalex.org/I9360294,127
https://openalex.org/I66752286,https://openalex.org/I9360294,1094
https://openalex.org/I24354313,https://openalex.org/I9341345,24
https://openalex.org/I114090438,https://openalex.org/I33256026,20
https://openalex.org/I124055696,https://openalex.org/I149704539,345
https://openalex.org/I124055696,https://openalex.org/I153267046,46
https://openalex.org/I124055696,https://openalex.org/I33256026,24
https://openalex.org/I1343180700,https://openalex.org/I136199984,102
https://openalex.org/I1343180700,https://openalex.org/I149704539,4
https://openalex.org/I1343180700,https://openalex.org/I153267046,15
https://openalex.org/I1343180700,https://openalex.org/I159129438,5
https://openalex.org/I1343180700,https://openalex.org/I241749,32
https://openalex.org/I1343180700,https://openalex.org/I28407311,28
https://openalex.org/I1343180700,https://openalex.org/I33256026,3
https://openalex.org/I1343180700,https://openalex.org/I4210103666,2
https://openalex.org/I1343180700,https://openalex.org/I4210139777,4
https://openalex.org/I1343180700,https://openalex.org/I44260953,8
https://openalex.org/I1343180700,https://openalex.org/I57206974,58
https://openalex.org/I1343180700,https://openalex.org/I7877124,5
https://openalex.org/I1343180700,https://openalex.org/I8087733,7
https://openalex.org/I1343180700,https://openalex.org/I83019370,14
https://openalex.org/I136199984,https://openalex.org/I153267046,49
https://openalex.org/I136199984,https://openalex.org/I159129438,121
https://openalex.org/I136199984,https://openalex.org/I33256026,8
https://openalex.org/I136199984,https://openalex.org/I83019370,143
https://openalex.org/I149704539,https://openalex.org/I153267046,3
https://openalex.org/I149704539,https://openalex.org/I159129438,33
https://openalex.org/I149704539,https://openalex.org/I241749,305
https://openalex.org/I149704539,https://openalex.org/I28407311,220
https://openalex.org/I149704539,https://openalex.org/I33256026,5
https://openalex.org/I149704539,https://openalex.org/I4210139777,14
https://openalex.org/I149704539,https://openalex.org/I44260953,23
https://openalex.org/I149704539,https://openalex.org/I83019370,16
https://openalex.org/I153267046,https://openalex.org/I159129438,3
https://openalex.org/I153267046,https://openalex.org/I241749,28
https://openalex.org/I153267046,https://openalex.org/I28407311,11
https://openalex.org/I153267046,https://openalex.org/I33256026,757
https://openalex.org/I153267046,https://openalex.org/I4210139777,6
https://openalex.org/I153267046,https://openalex.org/I57206974,12
https://openalex.org/I153267046,https://openalex.org/I7877124,25
https://openalex.org/I153267046,https://openalex.org/I8087733,94
https://openalex.org/I153267046,https://openalex.org/I83019370,25
https://openalex.org/I159129438,https://openalex.org/I28407311,24
https://openalex.org/I159129438,https://openalex.org/I33256026,2
https://openalex.org/I159129438,https://openalex.org/I4210103666,7
https://openalex.org/I159129438,https://openalex.org/I4210139777,4
https://openalex.org/I159129438,https://openalex.org/I44260953,48
https://openalex.org/I159129438,https://openalex.org/I57206974,42
https://openalex.org/I159129438,https://openalex.org/I7877124,13
https://openalex.org/I159129438,https://openalex.org/I8087733,14
https://openalex.org/I159129438,https://openalex.org/I83019370,16
https://openalex.org/I241749,https://openalex.org/I33256026,12
https://openalex.org/I241749,https://openalex.org/I83019370,239
https://openalex.org/I28407311,https://openalex.org/I33256026,6
https://openalex.org/I28407311,https://openalex.org/I4210139777,64
https://openalex.org/I28407311,https://openalex.org/I83019370,70
https://openalex.org/I33256026,https://openalex.org/I4210103666,11
https://openalex.org/I33256026,https://openalex.org/I4210139777,10
https://openalex.org/I33256026,https://openalex.org/I44260953,8
https://openalex.org/I33256026,https://openalex.org/I57206974,6
https://openalex.org/I33256026,https://openalex.org/I7877124,42
https://openalex.org/I33256026,https://openalex.org/I8087733,13
https://openalex.org/I33256026,https://openalex.org/I83019370,14
https://openalex.org/I4210103666,https://openalex.org/I83019370,5
https://openalex.org/I4210139777,https://openalex.org/I83019370,16
https://openalex.org/I44260953,https://openalex.org/I83019370,37
https://openalex.org/I57206974,https://openalex.org/I83019370,61
https://openalex.org/I7877124,https://openalex.org/I83019370,45
https://openalex.org/I153718931,https://openalex.org/I204250578,138
https://openalex.org/I204250578,https://openalex.org/I7877124,414
https://openalex.org/I106118109,https://openalex.org/I110026055,34
https://openalex.org/I106118109,https://openalex.org/I111088046,45
https://openalex.org/I106118109,https://openalex.org/I126596746,159
https://openalex.org/I106118109,https://openalex.org/I174143326,26
https://openalex.org/I106118109,https://openalex.org/I17866349,81
https://openalex.org/I106118109,https://openalex.org/I180923762,74
https://openalex.org/I106118109,https://openalex.org/I182534213,144
https://openalex.org/I106118109,https://openalex.org/I185261750,157
https://openalex.org/I106118109,https://openalex.org/I202963720,5
https://openalex.org/I106118109,https://openalex.org/I204250578,23
https://openalex.org/I106118109,https://openalex.org/I4210121044,35
https://openalex.org/I106118109,https://openalex.org/I45084792,49
https://openalex.org/I106118109,https://openalex.org/I5996616,24
https://openalex.org/I106118109,https://openalex.org/I8204097,117
https://openalex.org/I106118109,https://openalex.org/I86695891,10
https://openalex.org/I106118109,https://openalex.org/I909854389,30
https://openalex.org/I106118109,https://openalex.org/I98635879,9
https://openalex.org/I110026055,https://openalex.org/I111088046,15
https://openalex.org/I110026055,https://openalex.org/I126596746,40
https://openalex.org/I110026055,https://openalex.org/I129774422,33
https://openalex.org/I110026055,https://openalex.org/I145872427,30
https://openalex.org/I110026055,https://openalex.org/I169381384,39
https://openalex.org/I110026055,https://openalex.org/I174143326,8
https://openalex.org/I110026055,https://openalex.org/I17866349,28
https://openalex.org/I110026055,https://openalex.org/I180923762,15
https://openalex.org/I110026055,https://openalex.org/I181343428,37
https://openalex.org/I110026055,https://openalex.org/I182534213,295
https://openalex.org/I110026055,https://openalex.org/I184942183,88
https://openalex.org/I110026055,https://openalex.org/I185261750,36
https://openalex.org/I110026055,https://openalex.org/I202963720,6
https://openalex.org/I110026055,https://openalex.org/I204250578,4
https://openalex.org/I110026055,https://openalex.org/I4210121044,35
https://openalex.org/I110026055,https://openalex.org/I45084792,12
https://openalex.org/I110026055,https://openalex.org/I45129253,114
https://openalex.org/I110026055,https://openalex.org/I57206974,18
https://openalex.org/I110026055,https://openalex.org/I5996616,9
https://openalex.org/I110026055,https://openalex.org/I8204097,21
https://openalex.org/I110026055,https://openalex.org/I86695891,8
https://openalex.org/I110026055,https://openalex.org/I887064364,41
https://openalex.org/I110026055,https://openalex.org/I909854389,27
https://openalex.org/I110026055,https://openalex.org/I98358874,10
https://openalex.org/I110026055,https://openalex.org/I98635879,4
https://openalex.org/I111088046,https://openalex.org/I126596746,80
https://openalex.org/I111088046,https://openalex.org/I129774422,70
https://openalex.org/I111088046,https://openalex.org/I174143326,5
https://openalex.org/I111088046,https://openalex.org/I17866349,68
https://openalex.org/I111088046,https://openalex.org/I180923762,118
https://openalex.org/I111088046,https://openalex.org/I181343428,45
https://openalex.org/I111088046,https://openalex.org/I182534213,78
https://openalex.org/I111088046,https://openalex.org/I4210121044,5
https://openalex.org/I111088046,https://openalex.org/I5996616,4
https://openalex.org/I111088046,https://openalex.org/I86695891,42
https://openalex.org/I111088046,https://openalex.org/I909854389,84
https://openalex.org/I111088046,https://openalex.org/I98358874,72
https://openalex.org/I111088046,https://openalex.org/I98635879,76
https://openalex.org/I114090438,https://openalex.org/I5996616,5
https://openalex.org/I126596746,https://openalex.org/I129774422,192
https://openalex.org/I126596746,https://openalex.org/I169381384,343
https://openalex.org/I126596746,https://openalex.org/I174143326,12
https://openalex.org/I126596746,https://openalex.org/I17866349,64
https://openalex.org/I126596746,https://openalex.org/I180923762,94
https://openalex.org/I126596746,https://openalex.org/I181343428,185
https://openalex.org/I126596746,https://openalex.org/I182534213,119
https://openalex.org/I126596746,https://openalex.org/I184942183,287
https://openalex.org/I126596746,https://openalex.org/I202963720,10
https://openalex.org/I126596746,https://openalex.org/I204250578,55
https://openalex.org/I126596746,https://openalex.org/I204337017,141
https://openalex.org/I126596746,https://openalex.org/I5996616,15
https://openalex.org/I126596746,https://openalex.org/I86695891,18
https://openalex.org/I126596746,https://openalex.org/I909854389,28
https://openalex.org/I126596746,https://openalex.org/I98358874,34
